399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75,399.75
404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5,404.5
409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25,409.25
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414
418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75,418.75
423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5,423.5
428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25,428.25
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433
437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75,437.75
442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5,442.5
