300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300
303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25
306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25,306.25
309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5,309.5
312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75,312.75
315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75,315.75
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319
322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25,322.25
325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25,325.25
328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5,328.5
